SEGID,FT,AnnWkAM15,AnnWkMD15,AnnWkPM15,AnnWkAMHr,AnnWkMDHr,AnnWkPMHr,AnnWkAMPrd,AnnWkMDPrd,AnnWkPMPrd
3416_000.0,3.0,0.48,0.5,0.76,0.44,0.46,0.7,0.36,0.39,0.64
3416_000.1,3.0,0.55,0.51,0.73,0.5,0.47,0.67,0.42,0.4,0.62
3416_000.3,3.0,0.62,0.48,0.61,0.57,0.44,0.56,0.48,0.38,0.52
3416_000.4,3.0,0.52,0.45,0.45,0.48,0.41,0.41,0.4,0.35,0.38
3416_000.6,3.0,0.51,0.41,0.55,0.47,0.38,0.5,0.39,0.32,0.47
3416_001.0,3.0,0.53,0.44,0.61,0.49,0.4,0.56,0.41,0.35,0.5
3418_000.0,3.0,0.83,0.57,1.18,0.77,0.52,1.15,0.64,0.45,1.04
3424_000.0,5.0,0.35,0.3,0.45,0.32,0.27,0.41,0.27,0.24,0.37
3424_000.5,5.0,0.24,0.18,0.43,0.22,0.17,0.4,0.18,0.14,0.36
3424_000.9,5.0,0.21,0.24,0.32,0.19,0.22,0.3,0.16,0.19,0.27
3426_000.0,5.0,0.27,0.16,0.41,0.25,0.14,0.37,0.21,0.13,0.34
3426_000.3,5.0,0.22,0.15,0.32,0.2,0.14,0.29,0.17,0.12,0.26
3430_000.0,4.0,0.3,0.36,0.89,0.27,0.33,0.81,0.23,0.28,0.75
3430_000.4,4.0,0.39,0.4,0.67,0.36,0.37,0.62,0.3,0.31,0.57
3430_001.2,4.0,0.37,0.28,0.55,0.34,0.25,0.5,0.29,0.22,0.45
3432_000.0,4.0,0.9,0.56,1.05,0.83,0.52,1.03,0.69,0.45,0.92
3432_000.6,4.0,0.47,0.48,0.9,0.43,0.44,0.82,0.36,0.38,0.76
3432_001.0,4.0,0.68,0.62,0.84,0.63,0.57,0.78,0.52,0.49,0.71
3432_001.7,4.0,0.42,0.35,0.57,0.39,0.32,0.53,0.32,0.28,0.48
3434_000.0,4.0,0.58,0.34,1.05,0.53,0.31,1.03,0.44,0.26,0.95
3434_000.2,4.0,0.52,0.42,0.73,0.48,0.39,0.67,0.4,0.33,0.62
3434_000.4,4.0,0.64,0.44,0.69,0.59,0.4,0.64,0.49,0.35,0.57
3436_000.0,4.0,0.38,0.35,0.54,0.35,0.32,0.5,0.29,0.28,0.45
3436_000.7,4.0,0.27,0.19,0.3,0.24,0.18,0.27,0.2,0.15,0.25
3436_001.3,4.0,0.37,0.23,0.38,0.34,0.21,0.35,0.28,0.18,0.32
3437_000.0,4.0,0.04,0.04,0.06,0.03,0.04,0.05,0.03,0.03,0.05
3437_000.1,5.0,0.05,0.05,0.09,0.04,0.05,0.08,0.04,0.04,0.08
3437_000.6,5.0,0.06,0.06,0.09,0.05,0.06,0.09,0.04,0.05,0.08
3438_000.0,4.0,0.67,0.4,0.8,0.61,0.37,0.74,0.51,0.32,0.67
3438_000.5,4.0,0.65,0.41,0.81,0.6,0.38,0.75,0.5,0.33,0.67
3438_000.7,4.0,1.19,0.88,1.28,1.16,0.81,1.26,0.97,0.7,1.13
3438_000.9,4.0,1.22,0.86,1.39,1.2,0.79,1.36,1.0,0.69,1.23
3438_001.2,4.0,0.67,0.42,0.76,0.62,0.39,0.7,0.52,0.34,0.63
3438_001.7,4.0,0.62,0.43,0.74,0.57,0.39,0.68,0.48,0.34,0.61
3438_002.5,4.0,0.95,0.63,1.0,0.9,0.58,0.97,0.75,0.5,0.87
3438_003.2,4.0,0.56,0.36,0.59,0.51,0.33,0.54,0.43,0.29,0.49
3438_004.7,4.0,0.36,0.25,0.39,0.33,0.23,0.36,0.27,0.2,0.32
3440_000.0,4.0,0.55,0.47,0.56,0.48,0.42,0.49,0.4,0.36,0.43
3440_000.4,4.0,0.48,0.41,0.5,0.42,0.36,0.44,0.35,0.31,0.38
3440_001.6,4.0,0.85,0.7,0.96,0.75,0.62,0.87,0.62,0.54,0.76
3440_002.7,4.0,0.89,0.73,0.99,0.79,0.64,0.9,0.65,0.56,0.79
3440_003.6,4.0,1.06,0.89,1.34,0.99,0.78,1.27,0.82,0.68,1.11
3440_003.8,4.0,0.81,1.0,1.26,0.72,0.91,1.2,0.59,0.79,1.05
3440_003.9,4.0,1.19,0.94,1.41,1.13,0.85,1.34,0.94,0.74,1.17
3440_004.8,4.0,0.52,0.41,0.73,0.48,0.38,0.67,0.4,0.33,0.6
3440_005.3,4.0,0.63,0.46,0.79,0.58,0.43,0.72,0.48,0.37,0.65
3440_005.8,4.0,0.04,0.04,0.09,0.04,0.03,0.08,0.03,0.03,0.08
3442_000.0,4.0,0.52,0.45,0.82,0.46,0.39,0.72,0.38,0.34,0.63
3442_001.3,4.0,0.93,0.7,1.12,0.82,0.61,1.07,0.68,0.53,0.93
3442_001.5,4.0,0.78,0.56,0.95,0.69,0.49,0.86,0.57,0.42,0.75
3442_003.4,4.0,0.68,0.46,0.9,0.62,0.42,0.83,0.52,0.37,0.74
3442_004.5,4.0,0.86,0.69,1.02,0.79,0.64,1.0,0.66,0.55,0.9
3444_000.0,5.0,0.62,0.59,0.91,0.55,0.52,0.8,0.46,0.45,0.7
3444_000.3,5.0,0.6,0.44,0.75,0.52,0.38,0.66,0.43,0.33,0.57
3446_000.0,5.0,0.94,0.6,1.04,0.83,0.53,0.95,0.69,0.46,0.83
3446_000.5,5.0,0.24,0.1,0.23,0.22,0.09,0.2,0.18,0.08,0.18
3448_000.0,3.0,0.9,0.67,0.93,0.86,0.62,0.88,0.71,0.54,0.8
3450_000.0,4.0,0.35,0.32,0.36,0.33,0.29,0.33,0.27,0.25,0.29
3450_000.5,4.0,0.22,0.18,0.28,0.2,0.17,0.26,0.17,0.15,0.23
3451_000.0,4.0,0.3,0.22,0.36,0.28,0.2,0.33,0.23,0.17,0.3
3452_000.0,4.0,1.46,0.82,1.79,1.43,0.75,1.76,1.19,0.65,1.58
3452_000.6,4.0,1.31,0.91,1.6,1.28,0.86,1.57,1.07,0.75,1.41
3452_000.7,4.0,1.13,0.74,1.31,1.1,0.68,1.29,0.92,0.59,1.16
3452_001.1,4.0,0.17,0.18,0.29,0.15,0.17,0.26,0.13,0.14,0.24
3453_000.0,4.0,0.4,0.24,0.47,0.37,0.22,0.43,0.3,0.19,0.39
3454_000.0,4.0,0.1,0.09,0.4,0.09,0.09,0.37,0.08,0.07,0.33
3454_000.6,4.0,0.02,0.03,0.05,0.02,0.03,0.05,0.02,0.02,0.04
3455_000.0,4.0,0.39,0.34,0.59,0.36,0.31,0.54,0.3,0.27,0.49
3455_000.6,4.0,0.36,0.37,0.58,0.33,0.34,0.54,0.27,0.3,0.48
3456_000.0,3.0,0.92,0.69,0.99,0.84,0.63,0.94,0.7,0.55,0.84
3456_000.1,3.0,0.7,0.49,0.73,0.64,0.45,0.67,0.54,0.39,0.6
3456_000.5,3.0,1.12,0.88,1.15,1.1,0.81,1.12,0.92,0.7,1.01
3456_000.8,5.0,0.55,0.37,0.59,0.51,0.34,0.54,0.42,0.3,0.49
3457_000.0,4.0,0.08,0.07,0.11,0.07,0.06,0.11,0.06,0.05,0.1
3458_000.0,3.0,0.17,0.15,0.23,0.15,0.14,0.21,0.13,0.12,0.19
3458_001.5,3.0,0.19,0.15,0.25,0.17,0.14,0.23,0.14,0.12,0.2
3458_002.0,3.0,0.26,0.24,0.42,0.24,0.22,0.39,0.2,0.19,0.35
3458_002.1,3.0,0.29,0.28,0.45,0.27,0.26,0.41,0.22,0.22,0.37
3459_000.0,5.0,0.06,0.05,0.07,0.06,0.04,0.07,0.05,0.04,0.06
3459_000.1,5.0,0.19,0.13,0.2,0.17,0.12,0.18,0.14,0.1,0.16
3459_001.0,5.0,0.13,0.09,0.13,0.12,0.08,0.12,0.1,0.07,0.11
3462_000.0,4.0,0.31,0.21,0.36,0.28,0.2,0.33,0.24,0.17,0.29
3462_000.2,4.0,0.17,0.18,0.3,0.16,0.17,0.27,0.13,0.14,0.25
3462_001.3,4.0,0.34,0.34,0.44,0.32,0.31,0.41,0.26,0.27,0.37
3462_001.9,4.0,0.37,0.34,0.59,0.34,0.31,0.54,0.28,0.27,0.49
3462_002.3,4.0,0.24,0.19,0.33,0.23,0.17,0.3,0.19,0.15,0.27
3462_002.8,4.0,0.27,0.18,0.26,0.25,0.17,0.24,0.21,0.14,0.22
3465_000.0,4.0,0.08,0.07,0.11,0.08,0.07,0.1,0.06,0.06,0.09
3466_000.0,4.0,0.49,0.38,0.62,0.45,0.35,0.57,0.38,0.3,0.51
3466_000.1,4.0,0.57,0.4,0.61,0.52,0.37,0.56,0.43,0.32,0.51
3466_000.3,4.0,0.56,0.43,0.82,0.52,0.39,0.76,0.43,0.34,0.68
3470_000.0,5.0,0.32,0.25,0.33,0.29,0.23,0.31,0.25,0.2,0.27
MAG_6001,4.0,0.03,0.03,0.04,0.03,0.02,0.04,0.03,0.02,0.03
MAG_6002,4.0,0.26,0.23,0.32,0.24,0.21,0.3,0.2,0.18,0.27
MAG_6008,5.0,0.13,0.13,0.22,0.12,0.12,0.2,0.1,0.11,0.18
MAG_6009,5.0,0.47,0.43,0.65,0.43,0.4,0.59,0.35,0.34,0.55
MAG_6010,3.0,0.99,1.03,1.06,0.96,1.0,1.04,0.8,0.87,0.93
MAG_6011,4.0,0.36,0.44,0.69,0.33,0.41,0.64,0.27,0.35,0.59
MAG_6012,4.0,0.37,0.29,0.33,0.34,0.27,0.3,0.29,0.23,0.27
MAG_6013,3.0,1.22,0.77,1.13,1.19,0.71,1.11,1.0,0.62,1.0
MAG_6014,13.0,0.87,0.8,1.31,0.8,0.74,1.28,0.67,0.63,1.18
MAG_6015,13.0,0.68,0.55,1.01,0.62,0.51,0.98,0.52,0.44,0.88
MAG_6016,4.0,0.21,0.15,0.43,0.19,0.14,0.4,0.16,0.12,0.36
MAG_6017,3.0,0.39,0.32,0.42,0.36,0.3,0.39,0.3,0.25,0.36
MAG_6018,13.0,0.64,0.5,1.02,0.59,0.46,0.99,0.49,0.4,0.89
MAG_6019,2.0,0.34,0.27,0.59,0.31,0.24,0.54,0.26,0.21,0.5
MAG_6020,33.0,0.65,0.39,0.8,0.6,0.36,0.74,0.51,0.28,0.67
MAG_6021,2.0,0.62,0.38,0.9,0.57,0.35,0.83,0.47,0.3,0.75
MAG_6022,4.0,0.35,0.44,0.65,0.32,0.4,0.6,0.26,0.34,0.55
MAG_6023,5.0,0.29,0.13,0.52,0.27,0.12,0.48,0.22,0.11,0.44
MAG_6024,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6025,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6029,4.0,0.28,0.32,0.44,0.25,0.3,0.41,0.21,0.26,0.37
MAG_6030,4.0,0.15,0.14,0.2,0.14,0.13,0.18,0.11,0.11,0.17
MAG_6033,3.0,0.56,0.56,0.99,0.51,0.52,0.95,0.42,0.44,0.87
MAG_6034,4.0,0.42,0.43,0.68,0.39,0.4,0.62,0.32,0.35,0.56
MAG_6035,4.0,0.23,0.2,0.68,0.21,0.18,0.62,0.18,0.16,0.56
MAG_6036,3.0,0.04,0.03,0.17,0.04,0.03,0.16,0.03,0.02,0.14
MAG_6038,4.0,0.24,0.24,0.4,0.23,0.22,0.37,0.19,0.19,0.33
MAG_6039,5.0,0.03,0.03,0.1,0.03,0.02,0.08,0.02,0.02,0.07
MAG_6040,4.0,0.08,0.07,0.1,0.07,0.06,0.09,0.06,0.05,0.08
MAG_6042,3.0,0.25,0.22,0.33,0.23,0.2,0.31,0.19,0.18,0.28
MAG_6043,2.0,0.1,0.1,0.17,0.09,0.09,0.15,0.07,0.08,0.14
MAG_6044,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6045,3.0,0.32,0.27,0.42,0.29,0.25,0.39,0.24,0.21,0.35
MAG_6046,2.0,0.38,0.33,0.57,0.35,0.31,0.53,0.29,0.27,0.47
MAG_6047,2.0,0.27,0.26,0.47,0.25,0.24,0.43,0.21,0.2,0.39
MAG_6048,2.0,0.14,0.14,0.26,0.13,0.13,0.23,0.1,0.11,0.21
MAG_6050,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6051,4.0,0.09,0.09,0.12,0.08,0.08,0.11,0.07,0.06,0.1
MAG_6052,13.0,1.35,0.99,1.27,1.32,0.96,1.24,1.1,0.83,1.12
MAG_6053,13.0,0.54,0.5,0.7,0.5,0.46,0.64,0.42,0.4,0.58
MAG_6054,2.0,0.44,0.28,0.6,0.41,0.26,0.55,0.34,0.22,0.5
MAG_6055,13.0,0.96,0.88,1.04,0.92,0.81,1.02,0.76,0.7,0.91
MAG_6056,2.0,0.79,0.58,0.94,0.72,0.53,0.9,0.6,0.45,0.83
MAG_6058,13.0,1.27,0.94,1.22,1.24,0.9,1.19,1.04,0.78,1.07
MAG_6061,5.0,0.03,0.03,0.1,0.02,0.02,0.08,0.02,0.02,0.07
MAG_6062,2.0,0.22,0.24,0.37,0.2,0.22,0.34,0.17,0.19,0.31
MAG_6063,3.0,0.13,0.14,0.2,0.12,0.13,0.18,0.1,0.11,0.16
MAG_6064,3.0,0.4,0.26,0.81,0.37,0.24,0.75,0.31,0.21,0.67
MAG_6065,3.0,0.49,0.35,0.96,0.45,0.32,0.92,0.38,0.28,0.82
MAG_6066,3.0,0.31,0.27,0.42,0.28,0.25,0.39,0.24,0.22,0.35
MAG_6067,34.0,1.27,1.01,1.28,1.25,0.98,1.26,1.06,0.77,1.14
MAG_6068,33.0,1.55,1.32,1.54,1.52,1.29,1.51,1.29,1.01,1.37
MAG_6069,33.0,0.64,0.63,0.82,0.59,0.58,0.75,0.5,0.46,0.68
MAG_6070,2.0,0.31,0.13,0.49,0.28,0.12,0.46,0.24,0.1,0.41
MAG_6071,3.0,0.69,0.63,1.02,0.64,0.58,0.99,0.53,0.5,0.89
MAG_6072,5.0,0.18,0.13,0.21,0.16,0.12,0.19,0.14,0.1,0.17
MAG_6073,2.0,0.59,0.65,0.79,0.55,0.6,0.73,0.45,0.51,0.67
MAG_6074,3.0,0.99,0.76,1.26,0.94,0.7,1.23,0.78,0.61,1.11
MAG_6075,13.0,0.26,0.25,0.5,0.24,0.23,0.46,0.2,0.2,0.41
MAG_6076,5.0,0.23,0.25,0.38,0.21,0.23,0.35,0.17,0.2,0.31
MAG_6077,13.0,0.26,0.23,0.48,0.24,0.21,0.44,0.2,0.18,0.39
MAG_6078,2.0,0.35,0.22,0.53,0.32,0.2,0.48,0.27,0.18,0.43
MAG_6079,13.0,0.83,0.63,0.78,0.76,0.58,0.72,0.64,0.51,0.65
MAG_6081,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6082,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6083,3.0,0.44,0.33,0.58,0.41,0.3,0.54,0.34,0.26,0.48
MAG_6084,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6085,3.0,0.15,0.11,0.29,0.14,0.1,0.27,0.12,0.09,0.24
MAG_6086,2.0,0.36,0.19,0.57,0.33,0.18,0.53,0.27,0.15,0.47
MAG_6087,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6088,3.0,0.14,0.11,0.19,0.12,0.1,0.17,0.1,0.09,0.15
MAG_6089,3.0,0.08,0.07,0.12,0.07,0.06,0.1,0.06,0.06,0.09
MAG_6091,3.0,0.25,0.19,0.35,0.23,0.17,0.33,0.19,0.15,0.29
MAG_6092,3.0,0.32,0.24,0.28,0.3,0.22,0.26,0.25,0.19,0.23
MAG_6093,2.0,0.18,0.22,0.36,0.17,0.2,0.34,0.14,0.17,0.31
MAG_6094,2.0,0.25,0.32,0.57,0.23,0.3,0.53,0.19,0.26,0.47
MAG_6095,3.0,0.26,0.25,0.39,0.24,0.23,0.36,0.2,0.2,0.32
MAG_6096,3.0,0.23,0.22,0.36,0.2,0.2,0.32,0.17,0.17,0.28
MAG_6097,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6098,3.0,0.14,0.14,0.24,0.13,0.13,0.22,0.11,0.11,0.19
MAG_6099,3.0,0.23,0.24,0.36,0.2,0.21,0.31,0.16,0.18,0.27
MAG_6101,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6102,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6104,2.0,0.27,0.15,0.22,0.24,0.13,0.19,0.2,0.11,0.17
MAG_6105,2.0,0.43,0.35,0.6,0.39,0.32,0.55,0.33,0.28,0.5
MAG_6110,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6111,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6112,15.0,0.92,0.75,1.1,0.85,0.69,1.08,0.7,0.6,0.97
MAG_6113,15.0,0.48,0.28,0.5,0.45,0.26,0.46,0.37,0.23,0.42
MAG_6114,15.0,0.75,0.47,0.85,0.69,0.43,0.79,0.57,0.38,0.71
MAG_6115,3.0,0.36,0.41,0.52,0.34,0.38,0.48,0.28,0.33,0.43
MAG_6116,2.0,0.35,0.23,0.62,0.32,0.21,0.57,0.27,0.18,0.52
MAG_6117,2.0,0.97,0.77,1.12,0.92,0.71,1.1,0.77,0.61,0.99
MAG_6120,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6121,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6122,3.0,0.57,0.37,0.62,0.52,0.34,0.57,0.43,0.3,0.51
MAG_6123,2.0,0.16,0.15,0.23,0.14,0.13,0.2,0.12,0.11,0.17
MAG_6124,2.0,0.58,0.29,0.78,0.53,0.27,0.72,0.44,0.23,0.65
MAG_6126,3.0,0.64,0.53,0.81,0.59,0.49,0.75,0.49,0.42,0.67
MAG_6127,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6128,2.0,0.23,0.24,0.33,0.21,0.22,0.3,0.17,0.19,0.27
MAG_6129,2.0,0.61,0.46,0.79,0.56,0.42,0.73,0.47,0.36,0.66
MAG_6130,2.0,0.19,0.16,0.27,0.18,0.15,0.25,0.15,0.13,0.23
MAG_6131,2.0,0.43,0.32,0.57,0.39,0.3,0.52,0.33,0.26,0.47
MAG_6132,2.0,0.4,0.31,0.53,0.35,0.28,0.47,0.29,0.24,0.41
MAG_6133,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6135,3.0,0.5,0.36,0.51,0.46,0.33,0.47,0.39,0.29,0.42
MAG_6136,33.0,0.66,0.57,0.92,0.61,0.53,0.88,0.52,0.41,0.79
MAG_6137,33.0,0.69,0.51,0.88,0.64,0.47,0.81,0.54,0.37,0.73
MAG_6138,33.0,0.74,0.62,0.97,0.68,0.57,0.92,0.58,0.45,0.83
MAG_6139,33.0,1.21,1.0,1.2,1.19,0.97,1.18,1.01,0.76,1.06
MAG_6141,3.0,0.1,0.11,0.19,0.09,0.11,0.17,0.08,0.09,0.16
MAG_6142,3.0,0.09,0.09,0.17,0.09,0.09,0.15,0.07,0.07,0.14
MAG_6143,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6144,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6145,2.0,1.06,0.49,1.17,1.04,0.45,1.14,0.86,0.38,1.05
MAG_6146,15.0,0.74,0.33,1.11,0.68,0.3,1.09,0.57,0.26,0.98
MAG_6147,3.0,0.8,0.4,1.19,0.74,0.37,1.17,0.61,0.32,1.05
MAG_6148,3.0,0.41,0.54,0.99,0.38,0.5,0.96,0.32,0.43,0.86
MAG_6149,13.0,0.73,0.61,1.05,0.67,0.56,1.03,0.56,0.48,0.95
MAG_6151,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6152,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6153,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6154,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6156,33.0,0.79,0.66,0.87,0.73,0.61,0.8,0.62,0.47,0.72
MAG_6157,33.0,0.59,0.61,0.74,0.54,0.56,0.68,0.46,0.44,0.62
MAG_6158,33.0,0.26,0.26,0.36,0.24,0.24,0.33,0.21,0.19,0.3
MAG_6161,4.0,0.75,0.55,1.09,0.69,0.51,1.07,0.57,0.43,0.98
MAG_6162,3.0,0.21,0.19,0.33,0.19,0.17,0.31,0.16,0.15,0.27
MAG_6163,3.0,0.35,0.31,0.7,0.32,0.29,0.65,0.26,0.24,0.6
MAG_6164,3.0,0.79,0.73,0.99,0.72,0.67,0.96,0.6,0.57,0.88
MAG_6165,4.0,0.51,0.44,0.6,0.47,0.4,0.55,0.39,0.34,0.51
MAG_6166,2.0,0.1,0.06,0.24,0.09,0.06,0.22,0.08,0.05,0.2
MAG_6167,3.0,0.9,0.42,1.31,0.86,0.39,1.28,0.71,0.33,1.15
MAG_6168,3.0,0.86,0.4,1.2,0.79,0.37,1.18,0.66,0.32,1.06
MAG_6169,33.0,0.57,0.36,0.73,0.52,0.33,0.67,0.45,0.26,0.61
MAG_6170,2.0,0.8,0.71,1.07,0.71,0.62,1.02,0.59,0.54,0.89
MAG_6171,33.0,0.72,0.54,0.91,0.66,0.49,0.84,0.56,0.39,0.76
MAG_6172,33.0,0.87,0.65,1.06,0.8,0.6,1.04,0.68,0.47,0.94
MAG_6173,33.0,0.75,0.7,0.91,0.69,0.64,0.84,0.59,0.5,0.76
MAG_6176,5.0,0.05,0.02,0.04,0.04,0.02,0.04,0.03,0.02,0.03
MAG_6177,5.0,0.15,0.13,0.29,0.14,0.12,0.27,0.12,0.11,0.24
MAG_6178,3.0,0.43,0.37,0.55,0.4,0.34,0.5,0.33,0.29,0.45
MAG_6179,5.0,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01
MAG_6180,5.0,0.06,0.07,0.11,0.05,0.07,0.1,0.04,0.06,0.09
MAG_6181,2.0,0.24,0.23,0.33,0.22,0.21,0.3,0.19,0.18,0.27
MAG_6182,4.0,0.07,0.08,0.12,0.07,0.08,0.11,0.05,0.07,0.1
MAG_6183,4.0,0.18,0.19,0.27,0.17,0.17,0.25,0.14,0.15,0.22
MAG_6184,4.0,0.18,0.17,0.24,0.17,0.16,0.22,0.14,0.14,0.19
MAG_6185,2.0,0.65,0.51,0.7,0.6,0.47,0.65,0.5,0.4,0.6
MAG_6186,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6187,5.0,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.01
MAG_6188,5.0,0.05,0.04,0.06,0.04,0.04,0.05,0.04,0.03,0.05
MAG_6189,2.0,0.28,0.21,0.51,0.25,0.18,0.45,0.21,0.16,0.39
MAG_6190,2.0,0.21,0.23,0.32,0.19,0.2,0.28,0.15,0.18,0.25
MAG_6191,4.0,0.03,0.04,0.05,0.03,0.03,0.04,0.02,0.03,0.04
MAG_6192,4.0,0.05,0.04,0.06,0.04,0.03,0.05,0.04,0.03,0.04
MAG_6195,5.0,0.38,0.37,0.48,0.35,0.34,0.44,0.29,0.29,0.4
MAG_6196,5.0,0.29,0.28,0.49,0.27,0.25,0.45,0.22,0.22,0.4
MAG_6198,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6199,4.0,0.33,0.36,0.6,0.31,0.33,0.55,0.25,0.28,0.51
MAG_6200,4.0,0.44,0.42,0.55,0.4,0.38,0.51,0.33,0.33,0.47
MAG_6201,3.0,0.46,0.54,0.94,0.42,0.49,0.89,0.35,0.42,0.82
MAG_6203,4.0,0.24,0.27,0.42,0.22,0.25,0.39,0.18,0.22,0.35
MAG_6204,4.0,0.49,0.43,0.62,0.45,0.39,0.57,0.37,0.34,0.51
MAG_6205,5.0,0.3,0.25,0.4,0.28,0.23,0.36,0.23,0.2,0.33
MAG_6208,4.0,0.07,0.07,0.12,0.06,0.06,0.1,0.05,0.06,0.09
MAG_6209,4.0,0.27,0.17,0.29,0.25,0.16,0.27,0.21,0.14,0.24
MAG_6210,4.0,0.25,0.22,0.34,0.22,0.19,0.3,0.19,0.16,0.26
MAG_6211,4.0,0.07,0.07,0.1,0.06,0.06,0.09,0.05,0.05,0.08
MAG_6212,3.0,0.41,0.32,0.52,0.38,0.3,0.48,0.31,0.26,0.43
MAG_6213,3.0,0.23,0.21,0.44,0.21,0.19,0.4,0.18,0.16,0.36
MAG_6215,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6216,4.0,0.39,0.51,0.66,0.36,0.47,0.61,0.3,0.4,0.56
MAG_6217,4.0,0.16,0.17,0.24,0.15,0.16,0.22,0.12,0.14,0.2
MAG_6218,4.0,0.43,0.41,0.6,0.37,0.36,0.53,0.31,0.31,0.46
MAG_6219,4.0,0.2,0.21,0.33,0.18,0.2,0.3,0.15,0.17,0.27
MAG_6220,4.0,0.17,0.15,0.2,0.15,0.14,0.18,0.12,0.12,0.16
MAG_6222,4.0,0.03,0.02,0.07,0.02,0.02,0.06,0.02,0.02,0.06
MAG_6223,3.0,0.17,0.19,0.27,0.15,0.17,0.24,0.12,0.15,0.21
MAG_6224,4.0,0.1,0.11,0.18,0.09,0.09,0.16,0.08,0.08,0.14
MAG_6225,4.0,0.42,0.36,0.52,0.38,0.34,0.48,0.32,0.29,0.43
MAG_6228,4.0,0.12,0.12,0.21,0.1,0.11,0.19,0.08,0.1,0.17
MAG_6229,4.0,0.35,0.33,0.48,0.32,0.31,0.44,0.27,0.27,0.4
MAG_6230,4.0,0.43,0.44,0.58,0.38,0.39,0.51,0.32,0.34,0.45
MAG_6231,2.0,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01
MAG_6234,4.0,0.18,0.2,0.27,0.17,0.18,0.25,0.14,0.16,0.22
MAG_6235,4.0,0.33,0.37,0.5,0.3,0.34,0.46,0.25,0.29,0.42
MAG_6236,5.0,0.02,0.03,0.04,0.02,0.03,0.03,0.01,0.02,0.03
MAG_6238,13.0,0.56,0.45,0.66,0.51,0.42,0.61,0.43,0.36,0.55
MAG_6241,15.0,0.55,0.4,0.51,0.51,0.36,0.47,0.42,0.31,0.43
MAG_6242,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6243,2.0,0.13,0.09,0.23,0.11,0.08,0.2,0.09,0.06,0.18
MAG_6247,4.0,0.67,0.51,0.74,0.62,0.47,0.68,0.51,0.4,0.63
MAG_6249,2.0,0.38,0.36,0.59,0.35,0.33,0.54,0.29,0.29,0.49
MAG_6250,2.0,0.69,0.65,0.86,0.64,0.6,0.79,0.53,0.52,0.71
MAG_6251,2.0,0.64,0.45,0.75,0.59,0.42,0.69,0.49,0.36,0.62
MAG_6252,3.0,0.49,0.1,0.41,0.45,0.09,0.38,0.37,0.07,0.35
MAG_6254,3.0,1.41,1.21,1.45,1.39,1.18,1.42,1.16,1.02,1.28
MAG_6255,4.0,0.5,0.43,0.65,0.46,0.4,0.6,0.38,0.34,0.55
MAG_6256,13.0,0.6,0.47,0.99,0.55,0.44,0.94,0.46,0.38,0.85
MAG_6257,4.0,0.13,0.11,0.16,0.12,0.1,0.15,0.1,0.08,0.14
MAG_6258,13.0,0.54,0.45,0.97,0.49,0.42,0.92,0.41,0.36,0.83
