,SEGID,DYVolScenario,DYVolBase,DYVolAdj
451,0089_341.3,39996.1,38389.2,1606.9000000000015
452,0089_341.8,31383.9,30760.8,623.1000000000022
453,0089_342.4,35223.1,35653.7,-430.59999999999854
454,0089_343.3,36626.6,37559.9,-933.3000000000029
455,0089_344.0,27851.3,27786.0,65.29999999999927
456,0089_344.3,29401.0,29351.3,49.70000000000073
457,0089_344.6,19401.1,19558.6,-157.5
458,0089_344.7,24296.9,24685.7,-388.7999999999993
459,0089_345.0,23870.9,24180.4,-309.5
460,0089_345.4,26051.9,26331.8,-279.8999999999978
461,0089_345.9,27310.4,27358.5,-48.099999999998545
462,0089_346.5,21376.8,21652.4,-275.6000000000022
463,0089_347.4,37436.9,37607.9,-171.0
464,0089_348.0,42315.5,41042.1,1273.4000000000015
465,0089_348.3,46732.9,45346.2,1386.7000000000044
466,0089_348.5,48551.4,47250.9,1300.5
467,0089_348.8,13835.6,13817.8,17.80000000000109
468,0089_349.3,32857.8,32103.9,753.9000000000015
469,0089_349.8,40177.9,38886.7,1291.2000000000044
470,0089_350.1,12052.5,12660.2,-607.7000000000007
471,0089_350.9,15047.8,15526.5,-478.7000000000007
472,0089_351.4,20989.9,21284.0,-294.09999999999854
473,0089_351.8,21929.9,21911.1,18.80000000000291
474,0089_352.0,30007.5,30154.4,-146.90000000000146
475,0089_352.2,28400.7,28327.5,73.20000000000073
476,0089_362.5,18098.3,17049.5,1048.7999999999993
477,0089_363.3,28473.4,26065.5,2407.9000000000015
478,0089_363.8,47715.0,44342.4,3372.5999999999985
479,0089_364.3,48610.5,45413.1,3197.4000000000015
480,0089_364.8,56251.3,52703.1,3548.2000000000044
481,0089_365.5,59526.2,54214.0,5312.199999999997
482,0089_366.3,59179.7,52814.7,6365.0
483,0089_366.8,47791.0,44417.1,3373.9000000000015
484,0089_367.2,43553.0,40190.9,3362.0999999999985
485,0089_368.0,51452.5,47374.0,4078.5
486,0089_368.4,50784.4,46477.9,4306.5
487,0089_369.0,49391.5,47305.5,2086.0
488,0089_369.8,50670.6,49321.4,1349.199999999997
489,0089_369.9,43755.7,41034.1,2721.5999999999985
490,0089_370.6,38283.8,35699.9,2583.9000000000015
491,0089_371.0,37321.5,34852.9,2468.5999999999985
492,0089_371.5,33095.9,31327.1,1768.800000000003
493,0089_372.0,57014.3,54657.6,2356.7000000000044
494,0089_372.2,50553.5,48440.8,2112.699999999997
495,0089_372.6,43879.2,41981.4,1897.7999999999956
496,0089_372.7,41370.2,38762.0,2608.199999999997
497,0089_373.6,44522.2,41265.7,3256.5
498,0089_374.5,44912.1,41809.9,3102.199999999997
499,0089_375.3,52209.5,48896.6,3312.9000000000015
500,0089_375.7,45656.3,41940.7,3715.600000000006
501,0089_376.2,53159.7,48268.6,4891.0999999999985
502,0089_376.8,48415.6,45900.6,2515.0
503,0089_377.3,46392.5,43781.9,2610.5999999999985
504,0089_377.9,59279.9,50521.0,8758.900000000001
505,0089_378.0,55627.9,47746.4,7881.5
506,0089_378.3,51146.0,45324.4,5821.5999999999985
507,0089_378.5,50674.1,49346.1,1328.0
508,0089_378.6,29880.4,27367.1,2513.300000000003
509,0089_378.8,33364.0,30923.1,2440.9000000000015
510,0089_378.9,27953.0,25079.5,2873.5
511,0089_379.1,30110.0,26952.4,3157.5999999999985
512,0089_379.2,27771.2,25763.3,2007.9000000000015
513,0089_379.4,27161.5,25485.2,1676.2999999999993
514,0089_379.5,20699.4,19267.6,1431.800000000003
515,0089_379.8,20498.1,17906.8,2591.2999999999993
516,0089_380.0,26581.3,21907.2,4674.0999999999985
517,0089_380.3,17165.0,13872.8,3292.2000000000007
518,0089_380.7,4935.0,4710.3,224.69999999999982
519,0089_381.0,10008.3,9147.9,860.3999999999996
520,0089_381.3,13418.0,12846.9,571.1000000000004
