SEGID,AnnWkAM15,AnnWkMD15,AnnWkPM15,AnnWkAMHr,AnnWkMDHr,AnnWkPMHr,AnnWkAMPrd,AnnWkMDPrd,AnnWkPMPrd
3038_001.1,0.07,0.06,0.09,0.06,0.05,0.08,0.05,0.05,0.07
3038_001.3,0.12,0.11,0.19,0.11,0.1,0.18,0.1,0.08,0.17
3039_000.0,0.03,0.03,0.04,0.03,0.02,0.04,0.02,0.02,0.03
3039_000.2,0.03,0.02,0.04,0.03,0.02,0.04,0.02,0.02,0.03
3039_000.6,0.05,0.04,0.07,0.04,0.03,0.06,0.03,0.03,0.05
3039_001.7,0.04,0.04,0.06,0.04,0.04,0.05,0.03,0.03,0.04
3040_000.0,0.46,0.29,0.35,0.42,0.27,0.32,0.35,0.23,0.3
3040_000.2,0.45,0.27,0.64,0.42,0.25,0.59,0.34,0.21,0.55
3040_000.6,0.63,0.19,0.76,0.58,0.17,0.7,0.48,0.15,0.65
3040_001.1,0.52,0.4,0.8,0.48,0.37,0.73,0.4,0.32,0.66
3040_002.5,0.28,0.26,0.53,0.26,0.24,0.49,0.22,0.2,0.44
3040_003.3,0.19,0.16,0.42,0.17,0.15,0.39,0.14,0.12,0.36
3041_000.0,0.07,0.04,0.07,0.06,0.03,0.07,0.05,0.03,0.06
3042_000.0,0.47,0.48,0.9,0.43,0.44,0.83,0.35,0.38,0.77
3042_000.3,0.54,0.51,0.88,0.5,0.47,0.81,0.41,0.4,0.75
3042_000.5,0.48,0.34,0.81,0.44,0.31,0.74,0.36,0.26,0.69
3042_000.8,0.54,0.44,0.89,0.5,0.41,0.82,0.41,0.35,0.75
3042_001.0,0.54,0.46,0.89,0.5,0.42,0.82,0.41,0.36,0.75
3042_001.3,0.64,0.47,0.84,0.59,0.43,0.78,0.49,0.37,0.71
3042_001.5,0.63,0.47,0.86,0.58,0.43,0.79,0.48,0.37,0.73
3042_001.6,0.67,0.45,0.76,0.61,0.42,0.7,0.51,0.36,0.64
3042_002.0,0.4,0.39,0.57,0.37,0.36,0.52,0.31,0.31,0.48
3042_002.5,0.16,0.15,0.22,0.15,0.14,0.2,0.12,0.12,0.19
3044_000.0,0.6,0.48,0.7,0.55,0.44,0.65,0.45,0.38,0.6
3044_000.2,0.26,0.26,0.37,0.24,0.24,0.34,0.2,0.21,0.31
3050_000.0,0.91,0.64,1.1,0.86,0.59,1.08,0.71,0.5,0.99
3054_000.0,0.21,0.14,0.48,0.19,0.13,0.44,0.16,0.11,0.4
3056_000.0,0.45,0.31,0.6,0.41,0.29,0.55,0.34,0.25,0.49
3056_001.3,0.06,0.05,0.08,0.06,0.04,0.07,0.05,0.04,0.06
3058_000.0,0.56,0.3,0.83,0.51,0.28,0.76,0.42,0.24,0.7
3059_000.0,0.05,0.04,0.07,0.04,0.03,0.06,0.03,0.03,0.05
3059_000.1,0.04,0.04,0.06,0.04,0.04,0.05,0.03,0.03,0.05
3059_000.6,0.04,0.03,0.05,0.04,0.02,0.05,0.03,0.02,0.04
3060_000.0,0.07,0.04,0.07,0.06,0.04,0.06,0.05,0.03,0.06
3061_000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3061_000.5,0.01,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.01
3061_001.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0
3061_001.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3062_000.0,0.48,0.43,0.56,0.44,0.39,0.51,0.36,0.33,0.47
3062_000.3,0.44,0.4,0.56,0.41,0.37,0.52,0.34,0.32,0.46
3062_000.6,0.42,0.39,0.53,0.39,0.36,0.49,0.32,0.31,0.44
3062_000.7,0.84,0.75,1.02,0.77,0.69,0.99,0.64,0.59,0.89
3062_001.1,0.46,0.37,0.53,0.42,0.34,0.49,0.35,0.29,0.44
3062_001.2,0.03,0.02,0.04,0.03,0.02,0.03,0.02,0.02,0.03
3062_001.3,0.06,0.06,0.08,0.06,0.05,0.07,0.05,0.04,0.06
3063_000.0,0.04,0.04,0.05,0.03,0.04,0.05,0.03,0.03,0.04
3063_000.8,0.04,0.04,0.06,0.04,0.04,0.05,0.03,0.03,0.05
3064_000.0,0.24,0.22,0.69,0.22,0.2,0.64,0.18,0.17,0.59
3064_000.4,0.35,0.17,0.77,0.32,0.16,0.71,0.26,0.14,0.64
3065_000.0,0.08,0.06,0.08,0.07,0.05,0.07,0.06,0.04,0.07
3069_000.0,0.04,0.03,0.05,0.04,0.03,0.04,0.03,0.02,0.04
3069_001.1,0.04,0.03,0.04,0.03,0.02,0.04,0.03,0.02,0.03
3070_000.0,0.05,0.04,0.11,0.05,0.03,0.1,0.04,0.03,0.09
3071_000.0,0.03,0.03,0.04,0.02,0.03,0.04,0.02,0.02,0.03
3071_000.8,0.05,0.04,0.06,0.04,0.04,0.05,0.04,0.03,0.05
3080_000.0,0.64,0.37,0.79,0.59,0.34,0.72,0.49,0.29,0.67
3080_000.4,0.92,0.67,0.93,0.85,0.62,0.88,0.71,0.53,0.79
3082_000.0,0.23,0.25,0.38,0.21,0.23,0.35,0.18,0.2,0.32
3084_000.0,0.57,0.5,0.75,0.52,0.46,0.69,0.43,0.4,0.62
3084_000.5,0.81,0.39,1.2,0.74,0.36,1.18,0.62,0.31,1.06
3084_000.9,0.35,0.31,0.45,0.33,0.29,0.41,0.27,0.25,0.37
3084_001.3,0.36,0.29,0.42,0.33,0.27,0.39,0.27,0.23,0.35
3084_001.7,0.3,0.23,0.35,0.28,0.21,0.33,0.23,0.18,0.29
3086_000.0,0.18,0.09,0.23,0.17,0.08,0.21,0.14,0.07,0.19
3086_000.4,0.15,0.13,0.22,0.14,0.12,0.2,0.12,0.1,0.19
3088_000.0,0.26,0.14,0.27,0.24,0.13,0.25,0.2,0.11,0.22
3090_000.0,0.24,0.14,0.26,0.22,0.13,0.24,0.18,0.11,0.22
3306_000.0,0.55,0.27,0.53,0.48,0.24,0.47,0.4,0.21,0.43
3306_002.4,0.43,0.28,0.45,0.38,0.25,0.4,0.31,0.22,0.37
3306_003.4,0.37,0.28,0.41,0.32,0.25,0.36,0.27,0.22,0.34
3306_004.8,0.38,0.29,0.43,0.33,0.26,0.38,0.27,0.23,0.35
3306_005.5,0.34,0.3,0.43,0.3,0.26,0.38,0.24,0.23,0.35
3308_000.0,0.72,0.59,1.27,0.63,0.52,1.21,0.52,0.45,1.05
3308_000.5,0.84,0.69,0.96,0.77,0.63,0.91,0.65,0.55,0.82
3308_001.5,0.92,0.78,1.13,0.87,0.71,1.11,0.73,0.62,1.0
3308_002.0,1.02,0.78,1.08,0.99,0.71,1.06,0.82,0.62,0.95
3308_002.5,1.12,0.84,1.36,1.1,0.77,1.33,0.92,0.67,1.19
3308_002.7,1.26,0.92,1.25,1.23,0.87,1.22,1.03,0.75,1.1
3310_000.0,0.64,0.46,0.82,0.59,0.43,0.75,0.49,0.37,0.68
3310_000.5,0.72,0.45,0.81,0.66,0.41,0.75,0.55,0.36,0.67
3311_000.0,0.28,0.23,0.48,0.26,0.21,0.45,0.22,0.19,0.4
3315_000.0,0.8,0.53,1.11,0.74,0.49,1.09,0.62,0.42,0.98
3315_000.6,0.91,0.57,1.13,0.84,0.53,1.11,0.7,0.46,1.0
3316_000.0,0.48,0.4,0.59,0.44,0.36,0.54,0.37,0.32,0.49
3316_000.6,0.66,0.54,0.83,0.6,0.49,0.77,0.5,0.43,0.69
3316_000.8,0.71,0.53,0.84,0.65,0.49,0.77,0.54,0.43,0.69
3316_001.6,0.85,0.62,0.97,0.78,0.57,0.92,0.65,0.5,0.83
3318_000.0,0.84,0.59,0.9,0.77,0.55,0.86,0.65,0.47,0.77
3320_000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3320_000.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3320_000.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3320_001.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3320_002.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3322_000.0,0.23,0.19,0.39,0.21,0.18,0.36,0.18,0.15,0.32
3328_000.0,0.52,0.48,0.67,0.48,0.44,0.62,0.4,0.38,0.57
3328_000.6,0.82,0.69,1.0,0.75,0.64,0.95,0.63,0.55,0.85
3328_001.0,0.78,0.69,0.99,0.72,0.63,0.94,0.6,0.55,0.85
3328_001.2,0.53,0.48,0.65,0.48,0.44,0.6,0.4,0.38,0.54
3330_000.0,0.73,0.48,0.82,0.67,0.44,0.75,0.56,0.38,0.68
3336_000.0,0.19,0.14,0.25,0.17,0.13,0.23,0.15,0.11,0.21
3340_000.0,0.12,0.08,0.16,0.11,0.08,0.14,0.09,0.07,0.13
3340_000.8,0.11,0.07,0.19,0.1,0.07,0.18,0.08,0.06,0.16
3342_000.0,0.01,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.01
3344_000.0,0.21,0.15,0.3,0.18,0.13,0.27,0.15,0.11,0.23
3344_001.5,0.17,0.16,0.24,0.16,0.15,0.22,0.13,0.13,0.2
3344_002.2,0.2,0.19,0.3,0.19,0.18,0.28,0.15,0.15,0.25
3345_000.0,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02
3346_000.0,0.22,0.15,0.28,0.2,0.14,0.25,0.17,0.12,0.23
3346_000.8,0.18,0.16,0.26,0.17,0.15,0.24,0.14,0.12,0.22
3346_001.0,0.19,0.14,0.26,0.17,0.13,0.24,0.14,0.11,0.21
3348_000.0,0.31,0.27,0.4,0.28,0.25,0.37,0.23,0.22,0.34
3348_000.8,0.36,0.29,0.41,0.33,0.26,0.38,0.27,0.22,0.35
3350_000.0,0.27,0.18,0.38,0.25,0.16,0.35,0.21,0.14,0.32
3354_000.0,1.41,1.0,1.33,1.38,0.97,1.3,1.14,0.83,1.2
3354_000.4,0.74,0.52,0.7,0.68,0.48,0.64,0.56,0.41,0.59
3354_000.5,0.8,0.53,0.7,0.74,0.49,0.65,0.61,0.42,0.6
3354_000.6,0.9,0.53,0.73,0.85,0.49,0.67,0.71,0.41,0.62
3354_001.4,1.05,0.61,0.83,1.02,0.56,0.77,0.85,0.48,0.71
3354_001.7,0.26,0.22,0.37,0.24,0.2,0.34,0.2,0.17,0.32
3354_002.1,0.13,0.21,0.29,0.12,0.2,0.27,0.1,0.17,0.25
3354_002.6,0.71,0.43,0.95,0.65,0.4,0.91,0.54,0.34,0.84
3354_003.7,0.27,0.25,0.33,0.24,0.23,0.3,0.2,0.2,0.28
3354_004.1,0.61,0.49,0.56,0.56,0.45,0.52,0.47,0.38,0.48
3355_000.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01
3355_000.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01
3355_001.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
3356_000.0,0.42,0.38,0.37,0.39,0.35,0.34,0.32,0.3,0.32
3356_000.1,0.47,0.37,0.44,0.43,0.34,0.41,0.35,0.29,0.38
3356_000.3,0.54,0.45,0.7,0.5,0.41,0.64,0.41,0.35,0.59
3356_000.4,0.47,0.41,0.56,0.43,0.37,0.52,0.36,0.32,0.48
3356_000.6,0.93,0.78,1.02,0.88,0.72,0.99,0.73,0.61,0.91
3356_001.2,1.12,0.62,1.1,1.1,0.57,1.07,0.91,0.49,0.99
3356_001.4,0.95,0.64,1.07,0.9,0.59,1.05,0.75,0.5,0.97
3357_000.0,0.1,0.08,0.14,0.09,0.08,0.13,0.08,0.07,0.11
3357_000.7,0.12,0.09,0.17,0.11,0.09,0.16,0.09,0.07,0.14
3358_000.0,0.32,0.29,0.45,0.28,0.26,0.39,0.24,0.22,0.34
3358_000.9,0.2,0.18,0.35,0.18,0.16,0.31,0.15,0.13,0.27
3358_001.4,0.2,0.17,0.31,0.17,0.15,0.28,0.14,0.13,0.24
3358_001.9,0.2,0.17,0.32,0.17,0.15,0.28,0.14,0.13,0.24
3358_002.9,0.19,0.14,0.29,0.17,0.13,0.25,0.14,0.11,0.24
3358_003.9,0.21,0.15,0.23,0.19,0.13,0.2,0.15,0.12,0.19
3359_000.0,0.06,0.05,0.54,0.05,0.04,0.47,0.04,0.04,0.41
3359_000.5,0.08,0.08,0.16,0.07,0.07,0.14,0.06,0.06,0.12
3359_000.8,0.03,0.03,0.06,0.03,0.03,0.06,0.02,0.02,0.05
3360_000.0,0.14,0.16,0.22,0.13,0.14,0.2,0.11,0.12,0.19
3360_000.7,0.18,0.18,0.3,0.17,0.17,0.27,0.14,0.14,0.25
3360_000.9,0.29,0.3,0.49,0.27,0.27,0.45,0.22,0.23,0.41
3360_001.1,0.3,0.32,0.36,0.27,0.29,0.33,0.23,0.25,0.3
3360_001.4,0.23,0.25,0.34,0.21,0.23,0.31,0.17,0.2,0.29
3360_001.7,0.22,0.22,0.45,0.2,0.21,0.41,0.16,0.18,0.38
3360_002.0,0.26,0.22,0.5,0.24,0.2,0.46,0.2,0.17,0.42
3360_002.1,0.26,0.21,0.46,0.24,0.2,0.42,0.2,0.17,0.39
3360_002.3,0.12,0.13,0.33,0.11,0.12,0.3,0.09,0.11,0.27
3360_002.7,0.12,0.14,0.35,0.11,0.13,0.32,0.09,0.11,0.3
3361_000.0,0.09,0.12,0.15,0.08,0.11,0.14,0.07,0.09,0.13
3361_000.2,0.09,0.12,0.21,0.09,0.11,0.19,0.07,0.09,0.17
3361_000.9,0.12,0.16,0.34,0.11,0.14,0.31,0.09,0.12,0.29
3361_001.0,0.23,0.3,0.65,0.21,0.28,0.6,0.17,0.24,0.55
3361_001.3,0.2,0.29,0.66,0.18,0.26,0.6,0.15,0.23,0.56
3361_001.6,0.21,0.3,0.51,0.19,0.27,0.47,0.16,0.23,0.43
3361_001.9,0.36,0.33,0.46,0.33,0.3,0.42,0.27,0.26,0.39
3361_002.2,0.43,0.3,0.56,0.4,0.28,0.51,0.33,0.24,0.47
3361_002.3,0.54,0.39,0.38,0.5,0.36,0.35,0.41,0.31,0.32
3361_002.5,0.13,0.15,0.31,0.12,0.14,0.28,0.1,0.12,0.26
3361_002.9,0.14,0.13,0.31,0.12,0.12,0.28,0.1,0.1,0.26
3362_000.0,0.15,0.09,0.18,0.13,0.08,0.16,0.11,0.07,0.14
3362_000.5,0.19,0.09,0.19,0.16,0.08,0.17,0.14,0.07,0.15
3362_001.5,0.05,0.03,0.06,0.04,0.03,0.05,0.03,0.02,0.05
3362_002.5,0.03,0.03,0.05,0.03,0.03,0.04,0.03,0.03,0.04
3363_000.0,0.1,0.06,0.27,0.09,0.05,0.24,0.07,0.05,0.21
3363_000.5,0.09,0.08,0.15,0.08,0.07,0.13,0.06,0.06,0.12
3364_000.0,0.52,0.36,0.7,0.46,0.32,0.62,0.38,0.27,0.54
3364_000.5,0.42,0.29,0.54,0.37,0.25,0.48,0.31,0.22,0.44
3364_001.5,0.59,0.34,0.76,0.52,0.3,0.67,0.43,0.26,0.59
3364_002.5,0.5,0.35,0.63,0.46,0.32,0.58,0.39,0.28,0.52
3366_000.0,0.27,0.17,0.29,0.24,0.15,0.26,0.2,0.13,0.24
3366_000.5,0.24,0.16,0.33,0.21,0.14,0.29,0.17,0.13,0.27
3366_001.5,0.22,0.14,0.46,0.19,0.12,0.41,0.16,0.11,0.38
3366_002.1,0.3,0.19,0.41,0.27,0.17,0.36,0.22,0.15,0.31
3366_002.5,0.29,0.19,0.43,0.26,0.17,0.38,0.21,0.15,0.33
3366_002.7,0.29,0.19,0.41,0.26,0.17,0.36,0.21,0.15,0.31
3367_000.0,0.06,0.06,0.08,0.06,0.05,0.08,0.05,0.05,0.07
3367_001.0,0.06,0.06,0.08,0.05,0.05,0.08,0.04,0.05,0.07
3368_000.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3368_001.2,0.41,0.25,0.41,0.38,0.23,0.38,0.31,0.2,0.34
3368_001.7,0.41,0.25,0.42,0.38,0.23,0.38,0.32,0.2,0.34
3368_002.7,0.46,0.27,0.62,0.41,0.24,0.55,0.34,0.21,0.48
3368_004.0,0.35,0.3,0.46,0.32,0.28,0.42,0.27,0.24,0.38
3370_000.0,0.08,0.09,0.11,0.07,0.08,0.1,0.06,0.07,0.09
3371_000.0,0.09,0.08,0.12,0.08,0.07,0.1,0.07,0.06,0.09
3371_002.3,0.11,0.08,0.13,0.1,0.07,0.11,0.08,0.06,0.1
3374_000.0,0.14,0.12,0.17,0.12,0.1,0.15,0.1,0.09,0.13
3374_000.9,0.13,0.11,0.16,0.11,0.1,0.14,0.09,0.09,0.13
3374_001.6,0.12,0.11,0.14,0.1,0.1,0.13,0.09,0.08,0.11
3374_002.4,0.1,0.12,0.13,0.09,0.11,0.12,0.07,0.09,0.11
3374_003.3,0.07,0.07,0.12,0.06,0.06,0.11,0.05,0.05,0.1
3380_000.0,0.31,0.24,0.41,0.29,0.22,0.38,0.24,0.19,0.35
3380_000.1,0.59,0.48,0.72,0.55,0.44,0.67,0.45,0.37,0.61
3380_000.6,0.36,0.31,0.44,0.33,0.29,0.4,0.27,0.24,0.37
3381_000.0,0.31,0.23,0.28,0.29,0.21,0.26,0.24,0.19,0.23
3382_000.0,0.41,0.34,0.63,0.37,0.31,0.58,0.31,0.27,0.52
3384_000.0,0.27,0.33,0.62,0.25,0.3,0.57,0.2,0.26,0.53
3384_000.1,0.36,0.41,0.55,0.33,0.38,0.51,0.27,0.32,0.47
3384_000.3,0.24,0.33,1.26,0.22,0.3,1.24,0.18,0.26,1.14
3384_000.4,0.59,0.43,0.56,0.54,0.4,0.51,0.45,0.34,0.47
3384_000.6,0.38,0.31,0.58,0.35,0.29,0.54,0.29,0.24,0.5
3384_001.0,0.36,0.32,0.6,0.33,0.3,0.55,0.27,0.25,0.51
3384_001.6,0.34,0.34,0.39,0.31,0.31,0.36,0.26,0.27,0.32
3386_000.1,0.43,0.22,0.71,0.39,0.2,0.65,0.32,0.17,0.6
3392_000.0,0.31,0.14,0.45,0.29,0.13,0.42,0.24,0.11,0.37
3394_000.0,0.33,0.13,0.55,0.3,0.12,0.5,0.25,0.11,0.45
3394_000.1,0.19,0.18,0.28,0.17,0.16,0.26,0.15,0.14,0.23
3394_000.4,0.17,0.18,0.36,0.16,0.16,0.33,0.13,0.14,0.29
3394_000.7,0.17,0.17,0.39,0.16,0.16,0.36,0.13,0.14,0.33
3398_000.0,0.27,0.22,0.34,0.25,0.2,0.32,0.21,0.17,0.28
3400_000.0,0.23,0.26,0.34,0.22,0.24,0.31,0.18,0.2,0.29
3400_000.1,0.17,0.22,0.37,0.16,0.2,0.34,0.13,0.17,0.32
3400_000.3,0.26,0.24,0.44,0.23,0.22,0.4,0.19,0.19,0.37
3400_000.4,0.51,0.34,0.59,0.47,0.32,0.54,0.39,0.27,0.5
3400_000.6,0.49,0.35,0.59,0.45,0.32,0.54,0.37,0.28,0.5
3400_001.0,0.2,0.2,0.29,0.18,0.18,0.27,0.15,0.16,0.25
3400_001.6,0.09,0.08,0.13,0.08,0.08,0.12,0.07,0.07,0.1
3404_000.0,0.64,0.31,0.64,0.59,0.29,0.59,0.49,0.25,0.54
3404_000.6,0.2,0.17,0.3,0.18,0.15,0.27,0.15,0.13,0.25
3404_000.9,0.18,0.14,0.22,0.17,0.13,0.2,0.14,0.11,0.19
3404_001.2,0.18,0.14,0.22,0.16,0.13,0.2,0.14,0.11,0.18
3404_001.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3404_001.8,0.8,0.51,0.89,0.73,0.47,0.82,0.61,0.4,0.75
3404_002.1,0.78,0.52,0.87,0.71,0.48,0.8,0.59,0.4,0.74
3404_002.4,0.29,0.17,0.35,0.26,0.16,0.32,0.22,0.14,0.29
3404_003.1,0.29,0.17,0.35,0.27,0.15,0.32,0.22,0.13,0.29
3404_003.5,0.39,0.26,0.47,0.36,0.24,0.43,0.3,0.21,0.39
3404_003.8,0.39,0.26,0.46,0.36,0.24,0.42,0.3,0.21,0.38
3404_004.0,0.29,0.22,0.37,0.27,0.2,0.34,0.23,0.17,0.31
3404_004.5,0.22,0.16,0.3,0.21,0.15,0.28,0.17,0.13,0.25
3404_005.1,0.22,0.16,0.29,0.2,0.15,0.26,0.17,0.13,0.24
3404_005.8,0.02,0.02,0.04,0.02,0.02,0.03,0.02,0.02,0.03
3406_000.0,0.52,0.27,1.12,0.48,0.25,1.1,0.39,0.22,1.01
3406_000.3,0.35,0.22,0.6,0.32,0.2,0.56,0.27,0.17,0.5
3410_000.0,0.07,0.06,0.12,0.06,0.06,0.11,0.05,0.05,0.1
3410_000.6,0.09,0.06,0.14,0.08,0.06,0.13,0.07,0.05,0.12
3410_000.7,0.1,0.11,0.2,0.09,0.1,0.18,0.08,0.09,0.17
3410_000.9,0.1,0.1,0.15,0.09,0.09,0.14,0.07,0.08,0.13
3410_001.1,0.08,0.09,0.12,0.08,0.08,0.11,0.06,0.07,0.1
3410_001.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3410_001.7,0.08,0.09,0.13,0.07,0.08,0.12,0.06,0.07,0.11
3410_002.0,0.1,0.08,0.23,0.09,0.07,0.21,0.07,0.06,0.19
3412_000.0,0.27,0.9,1.11,0.25,0.83,1.09,0.2,0.71,1.01
3412_000.1,0.62,0.68,0.91,0.57,0.63,0.84,0.47,0.54,0.77
3412_000.3,0.69,0.68,0.91,0.64,0.63,0.84,0.53,0.53,0.77
3412_000.4,0.73,0.65,1.09,0.67,0.6,1.07,0.55,0.51,0.98
3412_000.6,0.63,0.57,1.4,0.58,0.52,1.37,0.48,0.45,1.26
3412_001.0,0.55,0.57,1.14,0.51,0.53,1.12,0.42,0.46,1.01
3412_001.6,0.55,0.54,1.0,0.5,0.5,0.95,0.42,0.43,0.85
3414_000.0,0.2,0.21,0.44,0.19,0.2,0.4,0.16,0.17,0.37
3414_000.1,0.18,0.21,0.43,0.16,0.2,0.39,0.14,0.17,0.36
3414_000.3,0.17,0.21,0.43,0.15,0.19,0.39,0.13,0.17,0.36
3416_000.0,0.59,0.43,0.67,0.54,0.39,0.62,0.45,0.34,0.57
3416_000.1,0.63,0.42,0.6,0.58,0.39,0.55,0.48,0.33,0.51
3416_000.3,0.65,0.42,0.57,0.59,0.38,0.52,0.49,0.33,0.48
3416_000.4,0.56,0.41,0.5,0.52,0.37,0.46,0.43,0.32,0.43
3416_000.6,0.51,0.36,0.56,0.47,0.33,0.52,0.39,0.28,0.46
3416_001.0,0.55,0.37,0.65,0.51,0.34,0.6,0.42,0.3,0.54
3418_000.0,0.61,0.5,0.77,0.56,0.46,0.71,0.46,0.4,0.64
3424_000.0,0.24,0.19,0.28,0.22,0.18,0.26,0.19,0.15,0.23
3424_000.5,0.2,0.18,0.32,0.18,0.17,0.29,0.15,0.14,0.26
3424_000.9,0.18,0.2,0.29,0.17,0.18,0.26,0.14,0.16,0.24
3426_000.0,0.15,0.1,0.23,0.14,0.09,0.21,0.12,0.08,0.19
3426_000.3,0.12,0.11,0.19,0.11,0.1,0.18,0.1,0.09,0.16
3430_000.0,0.41,0.32,0.67,0.38,0.29,0.62,0.31,0.25,0.57
3430_000.4,0.31,0.33,0.58,0.29,0.31,0.53,0.24,0.27,0.48
3430_001.2,0.25,0.2,0.31,0.23,0.18,0.29,0.19,0.16,0.26
3432_000.0,0.98,0.63,1.13,0.93,0.58,1.1,0.78,0.5,0.99
3432_000.6,0.45,0.45,0.65,0.42,0.41,0.6,0.35,0.36,0.54
3432_001.0,0.61,0.55,0.69,0.56,0.5,0.64,0.47,0.44,0.57
3432_001.7,0.39,0.29,0.51,0.36,0.27,0.47,0.3,0.23,0.42
3434_000.0,0.09,0.06,0.09,0.08,0.06,0.08,0.07,0.05,0.07
3434_000.2,0.08,0.06,0.09,0.07,0.06,0.08,0.06,0.05,0.08
3434_000.4,0.13,0.09,0.15,0.12,0.08,0.14,0.1,0.07,0.13
3436_000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3436_000.7,0.12,0.09,0.15,0.11,0.09,0.14,0.09,0.07,0.12
3436_001.3,0.19,0.12,0.25,0.18,0.11,0.23,0.15,0.1,0.21
3437_000.0,0.04,0.03,0.04,0.04,0.02,0.04,0.03,0.02,0.03
3437_000.1,0.06,0.04,0.06,0.06,0.04,0.05,0.05,0.03,0.05
3437_000.6,0.12,0.08,0.12,0.11,0.07,0.11,0.09,0.06,0.1
3438_000.0,0.56,0.35,0.58,0.51,0.32,0.54,0.43,0.28,0.48
3438_000.5,0.55,0.34,0.59,0.51,0.32,0.55,0.42,0.27,0.49
3438_000.7,1.07,0.77,1.16,1.05,0.71,1.13,0.87,0.61,1.02
3438_000.9,1.11,0.76,1.16,1.09,0.69,1.14,0.9,0.6,1.03
3438_001.2,0.57,0.34,0.61,0.52,0.31,0.56,0.44,0.27,0.5
3438_001.7,0.52,0.34,0.59,0.48,0.32,0.54,0.4,0.28,0.49
3438_002.5,0.69,0.44,0.82,0.64,0.41,0.75,0.53,0.36,0.68
3438_003.2,0.16,0.1,0.23,0.15,0.09,0.21,0.12,0.08,0.19
3440_000.0,0.08,0.05,0.11,0.07,0.05,0.1,0.06,0.04,0.08
3440_000.4,0.09,0.05,0.11,0.08,0.05,0.09,0.07,0.04,0.08
3440_001.6,0.08,0.05,0.09,0.07,0.04,0.08,0.06,0.04,0.07
3440_002.7,0.21,0.13,0.25,0.19,0.11,0.22,0.16,0.1,0.19
3440_003.6,0.2,0.12,0.3,0.17,0.11,0.26,0.14,0.09,0.23
3440_003.8,0.19,0.13,0.23,0.16,0.12,0.2,0.14,0.1,0.17
3440_003.9,0.79,0.71,1.13,0.7,0.62,1.07,0.58,0.54,0.94
3440_004.8,0.08,0.06,0.11,0.07,0.05,0.1,0.06,0.05,0.09
3440_005.3,0.07,0.06,0.13,0.06,0.05,0.11,0.05,0.04,0.1
3440_005.8,0.07,0.06,0.12,0.07,0.05,0.11,0.06,0.05,0.1
3442_000.0,0.45,0.37,0.51,0.39,0.33,0.45,0.32,0.28,0.39
3442_001.3,0.44,0.36,0.49,0.39,0.32,0.43,0.32,0.28,0.38
3442_001.5,0.48,0.34,0.54,0.42,0.3,0.48,0.35,0.26,0.42
3442_003.4,0.36,0.34,0.62,0.31,0.3,0.55,0.26,0.26,0.48
3442_004.5,0.86,0.59,1.02,0.79,0.55,0.99,0.66,0.47,0.89
3444_000.0,0.13,0.13,0.2,0.12,0.11,0.18,0.1,0.1,0.16
3444_000.3,0.18,0.14,0.22,0.16,0.12,0.2,0.13,0.11,0.18
3446_000.0,0.22,0.15,0.25,0.19,0.13,0.22,0.15,0.12,0.2
3446_000.5,0.21,0.15,0.25,0.19,0.14,0.22,0.15,0.12,0.2
3448_000.0,0.69,0.47,0.72,0.64,0.44,0.66,0.53,0.38,0.6
3450_000.0,0.25,0.19,0.32,0.23,0.18,0.3,0.19,0.15,0.27
3450_000.5,0.14,0.13,0.2,0.13,0.12,0.19,0.11,0.1,0.17
3451_000.0,0.03,0.03,0.05,0.03,0.02,0.04,0.03,0.02,0.04
3452_000.0,1.21,0.74,1.47,1.18,0.68,1.44,0.99,0.59,1.3
3452_000.6,1.13,0.74,1.41,1.11,0.68,1.38,0.93,0.59,1.24
3452_000.7,1.27,0.74,1.42,1.24,0.69,1.4,1.03,0.59,1.25
3452_001.1,0.26,0.19,0.5,0.24,0.18,0.46,0.2,0.15,0.41
3453_000.0,0.58,0.32,0.73,0.51,0.28,0.64,0.42,0.25,0.56
3454_000.0,0.07,0.06,0.09,0.07,0.06,0.08,0.05,0.05,0.08
3454_000.6,0.06,0.06,0.1,0.06,0.05,0.09,0.05,0.05,0.09
