SiteGroupSeason,SeasonGroup,DOWGroup,Period,HourPercentOf,VolMaxHourPercent
SNK,M01-Jan,4-Thursday,EV,Period,0.2460743073151132
SNK,M01-Jan,4-Thursday,MD,Period,0.19512555576429333
SNK,M01-Jan,4-Thursday,PM,Period,0.3450402311348597
SNK,M01-Jan,5-Friday,AM,Period,0.46129217733393857
SNK,M01-Jan,5-Friday,EV,Period,0.22747644595655586
SNK,M01-Jan,5-Friday,MD,Period,0.1885313605835199
SNK,M01-Jan,5-Friday,PM,Period,0.3525950469879174
SNK,M01-Jan,6-Saturday,AM,Period,0.4928501608122596
SNK,M01-Jan,6-Saturday,EV,Period,0.20516163432246234
SNK,M01-Jan,6-Saturday,MD,Period,0.1909687386890606
SNK,M01-Jan,6-Saturday,PM,Period,0.3530283515153396
SNK,M01-Jan,7-Sunday,AM,Period,0.4887752448643495
SNK,M01-Jan,7-Sunday,EV,Period,0.20224055007624908
SNK,M01-Jan,7-Sunday,MD,Period,0.19011923130873895
SNK,M01-Jan,7-Sunday,PM,Period,0.3603514834754214
SNK,M01-Jan,W1-Weekday,AM,Period,0.45266423214355833
SNK,M01-Jan,W1-Weekday,EV,Period,0.25805646687978284
SNK,M01-Jan,W1-Weekday,MD,Period,0.19517971983952706
SNK,M01-Jan,W1-Weekday,PM,Period,0.3469425658580311
SNK,M01-Jan,W2-Weekend,AM,Period,0.4786115166425032
SNK,M01-Jan,W2-Weekend,EV,Period,0.21255624931877987
SNK,M01-Jan,W2-Weekend,MD,Period,0.18982705766863467
SNK,M01-Jan,W2-Weekend,PM,Period,0.3549230730147864
SNK,M02-Feb,1-Monday,AM,Period,0.4493731130181299
SNK,M02-Feb,1-Monday,EV,Period,0.29046894754744346
SNK,M02-Feb,1-Monday,MD,Period,0.19351085620647276
SNK,M02-Feb,1-Monday,PM,Period,0.34914220656428196
SNK,M02-Feb,2-Tuesday,AM,Period,0.45552455290028504
SNK,M02-Feb,2-Tuesday,EV,Period,0.2857430695818406
SNK,M02-Feb,2-Tuesday,MD,Period,0.1911754340624486
SNK,M02-Feb,2-Tuesday,PM,Period,0.34968920182628305
SNK,M02-Feb,3-Wednesday,AM,Period,0.46206900817755564
SNK,M02-Feb,3-Wednesday,EV,Period,0.2809842824014429
SNK,M02-Feb,3-Wednesday,MD,Period,0.19187542773575234
SNK,M02-Feb,3-Wednesday,PM,Period,0.3496075634640416
SNK,M02-Feb,4-Thursday,AM,Period,0.45846508872049146
SNK,M02-Feb,4-Thursday,EV,Period,0.2629879317519767
SNK,M02-Feb,4-Thursday,MD,Period,0.19401055889313673
SNK,M02-Feb,4-Thursday,PM,Period,0.3522405057407149
SNK,M02-Feb,5-Friday,AM,Period,0.4633530548884072
SNK,M02-Feb,5-Friday,EV,Period,0.24799596672548524
SNK,M02-Feb,5-Friday,MD,Period,0.18791141495309258
SNK,M02-Feb,5-Friday,PM,Period,0.35271353608225464
SNK,M02-Feb,6-Saturday,AM,Period,0.49827236329731805
SNK,M02-Feb,6-Saturday,EV,Period,0.23062512144242436
SNK,M02-Feb,6-Saturday,MD,Period,0.188713870235326
SNK,M02-Feb,6-Saturday,PM,Period,0.3545359952166857
SNK,M02-Feb,7-Sunday,AM,Period,0.4876816344367967
SNK,M02-Feb,7-Sunday,EV,Period,0.2259844983508338
SNK,M02-Feb,7-Sunday,MD,Period,0.19127845954533365
SNK,M02-Feb,7-Sunday,PM,Period,0.37037850056980587
SNK,M02-Feb,W1-Weekday,AM,Period,0.45665218822509296
SNK,M02-Feb,W1-Weekday,EV,Period,0.2786850931524959
SNK,M02-Feb,W1-Weekday,MD,Period,0.19259735633596042
SNK,M02-Feb,W1-Weekday,PM,Period,0.35022902362316294
SNK,M02-Feb,W2-Weekend,AM,Period,0.48081837046183395
SNK,M02-Feb,W2-Weekend,EV,Period,0.23588274751811109
SNK,M02-Feb,W2-Weekend,MD,Period,0.18918407930539646
SNK,M02-Feb,W2-Weekend,PM,Period,0.358357271428799
SNK,M03-Mar,1-Monday,AM,Period,0.4598593203090927
SNK,M03-Mar,1-Monday,EV,Period,0.28861242281147836
SNK,M03-Mar,1-Monday,MD,Period,0.19196465279154917
SNK,M03-Mar,1-Monday,PM,Period,0.3525926713822262
SNK,M03-Mar,2-Tuesday,AM,Period,0.4582475240352275
SNK,M03-Mar,2-Tuesday,EV,Period,0.285846004396111
SNK,M03-Mar,2-Tuesday,MD,Period,0.19504820821490274
SNK,M03-Mar,2-Tuesday,PM,Period,0.3499934236485598
SNK,M03-Mar,3-Wednesday,AM,Period,0.46270746267103147
SNK,M03-Mar,3-Wednesday,EV,Period,0.27627236646986403
SNK,M03-Mar,3-Wednesday,MD,Period,0.19350466239365724
SNK,M03-Mar,3-Wednesday,PM,Period,0.3503266570252232
SNK,M03-Mar,4-Thursday,AM,Period,0.4532518546356883
SNK,M03-Mar,4-Thursday,EV,Period,0.2663447856761724
SNK,M03-Mar,4-Thursday,MD,Period,0.19368680223196563
SNK,M03-Mar,4-Thursday,PM,Period,0.35080333643232203
SNK,M03-Mar,5-Friday,AM,Period,0.4581921305221291
SNK,M03-Mar,5-Friday,EV,Period,0.2479059602256058
SNK,M03-Mar,5-Friday,MD,Period,0.19094103044200872
SNK,M03-Mar,5-Friday,PM,Period,0.35284282565149777
SNK,M03-Mar,6-Saturday,AM,Period,0.4962805761779408
SNK,M03-Mar,6-Saturday,EV,Period,0.23017832557744064
SNK,M03-Mar,6-Saturday,MD,Period,0.18687578871462052
SNK,M03-Mar,6-Saturday,PM,Period,0.34947736062652446
SNK,M03-Mar,7-Sunday,AM,Period,0.4721633618093815
SNK,M03-Mar,7-Sunday,EV,Period,0.23330862003588143
SNK,M03-Mar,7-Sunday,MD,Period,0.1891418112448764
SNK,M03-Mar,7-Sunday,PM,Period,0.3539974714466325
SNK,M03-Mar,W1-Weekday,AM,Period,0.4584780287149468
SNK,M03-Mar,W1-Weekday,EV,Period,0.27866725413634363
SNK,M03-Mar,W1-Weekday,MD,Period,0.1935678949867943
SNK,M03-Mar,W1-Weekday,PM,Period,0.350906935959941
SNK,M03-Mar,W2-Weekend,AM,Period,0.4733660649545754
SNK,M03-Mar,W2-Weekend,EV,Period,0.23772560167870682
SNK,M03-Mar,W2-Weekend,MD,Period,0.18901951980530626
SNK,M03-Mar,W2-Weekend,PM,Period,0.35190458365065636
SNK,M04-Apr,1-Monday,AM,Period,0.4644229965739116
SNK,M04-Apr,1-Monday,EV,Period,0.3144909768848179
SNK,M04-Apr,1-Monday,MD,Period,0.18845910468633972
SNK,M04-Apr,1-Monday,PM,Period,0.35187811518133605
SNK,M04-Apr,2-Tuesday,AM,Period,0.4595059159553089
SNK,M04-Apr,2-Tuesday,EV,Period,0.31104216076815033
SNK,M04-Apr,2-Tuesday,MD,Period,0.19063507056339593
SNK,M04-Apr,2-Tuesday,PM,Period,0.35101102394329087
SNK,M04-Apr,3-Wednesday,AM,Period,0.46165872161566457
SNK,M04-Apr,3-Wednesday,EV,Period,0.30429652140178454
SNK,M04-Apr,3-Wednesday,MD,Period,0.19327562072761373
SNK,M04-Apr,3-Wednesday,PM,Period,0.35167724084894386
SNK,M04-Apr,4-Thursday,AM,Period,0.4597469771906203
SNK,M04-Apr,4-Thursday,EV,Period,0.29202145454937894
SNK,M04-Apr,4-Thursday,MD,Period,0.1910263626053189
SNK,M04-Apr,4-Thursday,PM,Period,0.3527690902062761
SNK,M04-Apr,5-Friday,AM,Period,0.45628483835005573
SNK,M04-Apr,5-Friday,EV,Period,0.26701135192869363
SNK,M04-Apr,5-Friday,MD,Period,0.19173885228245113
SNK,M04-Apr,5-Friday,PM,Period,0.34898271065269354
SNK,M04-Apr,6-Saturday,AM,Period,0.4691547637331695
SNK,M04-Apr,6-Saturday,EV,Period,0.2371962289013286
SNK,M04-Apr,6-Saturday,MD,Period,0.1876602326419052
SNK,M04-Apr,6-Saturday,PM,Period,0.34896972643063545
SNK,M04-Apr,7-Sunday,AM,Period,0.46663396345416003
SNK,M04-Apr,7-Sunday,EV,Period,0.24419062341212758
SNK,M04-Apr,7-Sunday,MD,Period,0.18778360932422328
SNK,M04-Apr,7-Sunday,PM,Period,0.3501544728783902
SNK,M04-Apr,W1-Weekday,AM,Period,0.4612897942437212
SNK,M04-Apr,W1-Weekday,EV,Period,0.30501140217560063
SNK,M04-Apr,W1-Weekday,MD,Period,0.19088498705811066
SNK,M04-Apr,W1-Weekday,PM,Period,0.35182466226737985
SNK,M04-Apr,W2-Weekend,AM,Period,0.4620117604428643
SNK,M04-Apr,W2-Weekend,EV,Period,0.25015383302092487
SNK,M04-Apr,W2-Weekend,MD,Period,0.18925061842568697
SNK,M04-Apr,W2-Weekend,PM,Period,0.34928394234470567
SNK,M05-May,1-Monday,AM,Period,0.45362074548911824
SNK,M05-May,1-Monday,EV,Period,0.32236741340255215
SNK,M05-May,1-Monday,MD,Period,0.1911667185696752
SNK,M05-May,1-Monday,PM,Period,0.3522697897114855
SNK,M05-May,2-Tuesday,AM,Period,0.44941008441316677
SNK,M05-May,2-Tuesday,EV,Period,0.31466495277482814
SNK,M05-May,2-Tuesday,MD,Period,0.19335799144536553
SNK,M05-May,2-Tuesday,PM,Period,0.353076958396467
SNK,M05-May,3-Wednesday,AM,Period,0.45315607101606314
SNK,M05-May,3-Wednesday,EV,Period,0.3126953258813051
SNK,M05-May,3-Wednesday,MD,Period,0.19328028618186396
SNK,M05-May,3-Wednesday,PM,Period,0.3517419146965242
SNK,M05-May,4-Thursday,AM,Period,0.4521006853735747
SNK,M05-May,4-Thursday,EV,Period,0.30484894164939386
SNK,M05-May,4-Thursday,MD,Period,0.19402860519394516
SNK,M05-May,4-Thursday,PM,Period,0.3529832736955979
SNK,M05-May,5-Friday,AM,Period,0.4531208023641085
SNK,M05-May,5-Friday,EV,Period,0.2743242451950579
SNK,M05-May,5-Friday,MD,Period,0.19625101493938898
SNK,M05-May,5-Friday,PM,Period,0.34588058392331306
SNK,M05-May,6-Saturday,AM,Period,0.4939283458689786
SNK,M05-May,6-Saturday,EV,Period,0.24460141271442987
SNK,M05-May,6-Saturday,MD,Period,0.19057971229115636
SNK,M05-May,6-Saturday,PM,Period,0.3531632233383852
SNK,M05-May,7-Sunday,AM,Period,0.48311068923205147
SNK,M05-May,7-Sunday,EV,Period,0.2541973043442272
SNK,M05-May,7-Sunday,MD,Period,0.19273186337311665
SNK,M05-May,7-Sunday,PM,Period,0.3555936073059361
SNK,M05-May,W1-Weekday,AM,Period,0.4519697844417521
SNK,M05-May,W1-Weekday,EV,Period,0.31277311415952497
SNK,M05-May,W1-Weekday,MD,Period,0.19308669575872225
SNK,M05-May,W1-Weekday,PM,Period,0.3525277907447688
SNK,M05-May,W2-Weekend,AM,Period,0.46849356795530445
SNK,M05-May,W2-Weekend,EV,Period,0.25849468348707605
SNK,M05-May,W2-Weekend,MD,Period,0.19336814568666863
SNK,M05-May,W2-Weekend,PM,Period,0.35067573835296806
SNK,M06-Jun,1-Monday,AM,Period,0.4834781170904188
SNK,M06-Jun,1-Monday,EV,Period,0.29587109387913163
SNK,M06-Jun,1-Monday,MD,Period,0.18126633021940655
SNK,M06-Jun,1-Monday,PM,Period,0.3589318957033149
SNK,M06-Jun,2-Tuesday,AM,Period,0.4814736233002218
SNK,M06-Jun,2-Tuesday,EV,Period,0.28579505558139323
SNK,M06-Jun,2-Tuesday,MD,Period,0.18249360651400687
SNK,M06-Jun,2-Tuesday,PM,Period,0.36031357807523784
SNK,M06-Jun,3-Wednesday,AM,Period,0.48054004605532946
SNK,M06-Jun,3-Wednesday,EV,Period,0.28482303121133434
SNK,M06-Jun,3-Wednesday,MD,Period,0.18531622446793736
SNK,M06-Jun,3-Wednesday,PM,Period,0.3570561624186252
SNK,M06-Jun,4-Thursday,AM,Period,0.47349446691118846
SNK,M06-Jun,4-Thursday,EV,Period,0.278313777332556
SNK,M06-Jun,4-Thursday,MD,Period,0.18023305588585017
SNK,M06-Jun,4-Thursday,PM,Period,0.35567688538189957
SNK,M06-Jun,5-Friday,AM,Period,0.47914307473262474
SNK,M06-Jun,5-Friday,EV,Period,0.2554193405941096
SNK,M06-Jun,5-Friday,MD,Period,0.18304502653810129
SNK,M06-Jun,5-Friday,PM,Period,0.34585880467683544
SNK,M06-Jun,6-Saturday,AM,Period,0.48068498606133014
SNK,M06-Jun,6-Saturday,EV,Period,0.23027146280738142
SNK,M06-Jun,6-Saturday,MD,Period,0.186360794377387
SNK,M06-Jun,6-Saturday,PM,Period,0.3504720067296009
SNK,M06-Jun,7-Sunday,AM,Period,0.48312827577470585
SNK,M06-Jun,7-Sunday,EV,Period,0.24935758158191618
SNK,M06-Jun,7-Sunday,MD,Period,0.19112631783916104
SNK,M06-Jun,7-Sunday,PM,Period,0.3585940106100225
SNK,M06-Jun,W1-Weekday,AM,Period,0.4797211710561986
SNK,M06-Jun,W1-Weekday,EV,Period,0.2858926645837366
SNK,M06-Jun,W1-Weekday,MD,Period,0.1823346817152949
SNK,M06-Jun,W1-Weekday,PM,Period,0.3579626132082289
SNK,M06-Jun,W2-Weekend,AM,Period,0.48042497260323863
SNK,M06-Jun,W2-Weekend,EV,Period,0.24489106453392168
SNK,M06-Jun,W2-Weekend,MD,Period,0.18656714551842266
SNK,M06-Jun,W2-Weekend,PM,Period,0.35086925216528786
SNK,M07-Jul,1-Monday,AM,Period,0.4958693190574141
SNK,M07-Jul,1-Monday,EV,Period,0.29058748667148215
SNK,M07-Jul,1-Monday,MD,Period,0.18036491726235673
SNK,M07-Jul,1-Monday,PM,Period,0.35430033651680504
SNK,M07-Jul,2-Tuesday,AM,Period,0.48636715224958105
SNK,M07-Jul,2-Tuesday,EV,Period,0.28435836066785175
SNK,M07-Jul,2-Tuesday,MD,Period,0.1795438103845001
SNK,M07-Jul,2-Tuesday,PM,Period,0.35894230051504067
SNK,M07-Jul,3-Wednesday,AM,Period,0.4862671957043408
SNK,M07-Jul,3-Wednesday,EV,Period,0.27111072604401315
SNK,M07-Jul,3-Wednesday,MD,Period,0.18385182364188862
SNK,M07-Jul,3-Wednesday,PM,Period,0.3546393112775011
SNK,M07-Jul,4-Thursday,AM,Period,0.48241609042973066
SNK,M07-Jul,4-Thursday,EV,Period,0.271182586325746
SNK,M07-Jul,4-Thursday,MD,Period,0.18204706399448667
SNK,M07-Jul,4-Thursday,PM,Period,0.353498383851132
SNK,M07-Jul,5-Friday,AM,Period,0.4793514233484876
SNK,M07-Jul,5-Friday,EV,Period,0.2578232757927768
SNK,M07-Jul,5-Friday,MD,Period,0.18301450166361077
SNK,M07-Jul,5-Friday,PM,Period,0.3454072429083748
SNK,M07-Jul,6-Saturday,AM,Period,0.47647463604498635
SNK,M07-Jul,6-Saturday,EV,Period,0.23077194366161058
SNK,M07-Jul,6-Saturday,MD,Period,0.18758265726518414
SNK,M07-Jul,6-Saturday,PM,Period,0.3455897989563397
SNK,M07-Jul,7-Sunday,AM,Period,0.48945683373813204
SNK,M07-Jul,7-Sunday,EV,Period,0.24631574453551913
SNK,M07-Jul,7-Sunday,MD,Period,0.19474473536211961
SNK,M07-Jul,7-Sunday,PM,Period,0.35440004684494775
SNK,M07-Jul,W1-Weekday,AM,Period,0.48759626049754395
SNK,M07-Jul,W1-Weekday,EV,Period,0.2785447663109195
SNK,M07-Jul,W1-Weekday,MD,Period,0.1815369624933797
SNK,M07-Jul,W1-Weekday,PM,Period,0.35529788056219674
SNK,M07-Jul,W2-Weekend,AM,Period,0.4808379421859556
SNK,M07-Jul,W2-Weekend,EV,Period,0.24483531816400053
SNK,M07-Jul,W2-Weekend,MD,Period,0.18824592576775542
SNK,M07-Jul,W2-Weekend,PM,Period,0.34814767077639
SNK,M08-Aug,1-Monday,AM,Period,0.4770516666104951
SNK,M08-Aug,1-Monday,EV,Period,0.29981701040753306
SNK,M08-Aug,1-Monday,MD,Period,0.18223672285662498
SNK,M08-Aug,1-Monday,PM,Period,0.3519693628133982
SNK,M08-Aug,2-Tuesday,AM,Period,0.47756166890563245
SNK,M08-Aug,2-Tuesday,EV,Period,0.2900790908730805
SNK,M08-Aug,2-Tuesday,MD,Period,0.18265706544383684
SNK,M08-Aug,2-Tuesday,PM,Period,0.35528708755520916
SNK,M08-Aug,3-Wednesday,AM,Period,0.47202252307139786
SNK,M08-Aug,3-Wednesday,EV,Period,0.28477604974079446
SNK,M08-Aug,3-Wednesday,MD,Period,0.18765840568556513
SNK,M08-Aug,3-Wednesday,PM,Period,0.3536329878623289
SNK,M08-Aug,4-Thursday,AM,Period,0.472042876729403
SNK,M08-Aug,4-Thursday,EV,Period,0.2764345948782786
SNK,M08-Aug,4-Thursday,MD,Period,0.18581558341378138
SNK,M08-Aug,4-Thursday,PM,Period,0.3511918862896062
SNK,M08-Aug,5-Friday,AM,Period,0.4745288226480561
SNK,M08-Aug,5-Friday,EV,Period,0.2582788773676566
SNK,M08-Aug,5-Friday,MD,Period,0.18583770374077863
SNK,M08-Aug,5-Friday,PM,Period,0.3477596033548028
SNK,M08-Aug,6-Saturday,AM,Period,0.4814049803407602
SNK,M08-Aug,6-Saturday,EV,Period,0.24158545780346455
SNK,M08-Aug,6-Saturday,MD,Period,0.18908379477782056
SNK,M08-Aug,6-Saturday,PM,Period,0.34574548675454236
SNK,M08-Aug,7-Sunday,AM,Period,0.499555228367228
SNK,M08-Aug,7-Sunday,EV,Period,0.2592280068290194
SNK,M08-Aug,7-Sunday,MD,Period,0.19118409680207432
SNK,M08-Aug,7-Sunday,PM,Period,0.357209137035794
SNK,M08-Aug,W1-Weekday,AM,Period,0.4746126984178284
SNK,M08-Aug,W1-Weekday,EV,Period,0.28721341983509524
SNK,M08-Aug,W1-Weekday,MD,Period,0.1846491534096195
SNK,M08-Aug,W1-Weekday,PM,Period,0.3530213953223533
SNK,M08-Aug,W2-Weekend,AM,Period,0.4818432672846276
SNK,M08-Aug,W2-Weekend,EV,Period,0.25212598273144426
SNK,M08-Aug,W2-Weekend,MD,Period,0.18856214207135363
SNK,M08-Aug,W2-Weekend,PM,Period,0.3496447311920882
SNK,M09-Sep,1-Monday,AM,Period,0.4563418434052814
SNK,M09-Sep,1-Monday,EV,Period,0.3328676164468624
SNK,M09-Sep,1-Monday,MD,Period,0.18840725512022094
SNK,M09-Sep,1-Monday,PM,Period,0.3543653109380154
SNK,M09-Sep,2-Tuesday,AM,Period,0.4530946580517601
SNK,M09-Sep,2-Tuesday,EV,Period,0.3209692116938797
SNK,M09-Sep,2-Tuesday,MD,Period,0.1918365531014573
SNK,M09-Sep,2-Tuesday,PM,Period,0.3517138142656422
SNK,M09-Sep,3-Wednesday,AM,Period,0.45047154471544715
SNK,M09-Sep,3-Wednesday,EV,Period,0.3184704255949442
SNK,M09-Sep,3-Wednesday,MD,Period,0.19581880169634952
SNK,M09-Sep,3-Wednesday,PM,Period,0.3506836362261011
SNK,M09-Sep,4-Thursday,AM,Period,0.45094752971879376
SNK,M09-Sep,4-Thursday,EV,Period,0.30210814478579284
SNK,M09-Sep,4-Thursday,MD,Period,0.1929312839962074
SNK,M09-Sep,4-Thursday,PM,Period,0.3494811952522438
SNK,M09-Sep,5-Friday,AM,Period,0.4550101467603894
SNK,M09-Sep,5-Friday,EV,Period,0.27462699511091676
SNK,M09-Sep,5-Friday,MD,Period,0.19419654905629824
SNK,M09-Sep,5-Friday,PM,Period,0.34770143386407987
SNK,M09-Sep,6-Saturday,AM,Period,0.47910496873971703
SNK,M09-Sep,6-Saturday,EV,Period,0.24929977826311667
SNK,M09-Sep,6-Saturday,MD,Period,0.18745359579251272
SNK,M09-Sep,6-Saturday,PM,Period,0.3491672129901472
SNK,M09-Sep,7-Sunday,AM,Period,0.49111467328541636
SNK,M09-Sep,7-Sunday,EV,Period,0.26625296356465883
SNK,M09-Sep,7-Sunday,MD,Period,0.19302337327418956
SNK,M09-Sep,7-Sunday,PM,Period,0.3510008095809721
SNK,M09-Sep,W1-Weekday,AM,Period,0.452483198182564
SNK,M09-Sep,W1-Weekday,EV,Period,0.31721261243451615
SNK,M09-Sep,W1-Weekday,MD,Period,0.19250017899569294
SNK,M09-Sep,W1-Weekday,PM,Period,0.35137797980435403
SNK,M09-Sep,W2-Weekend,AM,Period,0.4682479863564069
SNK,M09-Sep,W2-Weekend,EV,Period,0.26371981669276934
SNK,M09-Sep,W2-Weekend,MD,Period,0.19162637592249104
SNK,M09-Sep,W2-Weekend,PM,Period,0.3490389977322577
SNK,M10-Oct,1-Monday,AM,Period,0.458503486837972
SNK,M10-Oct,1-Monday,EV,Period,0.34676512833322926
SNK,M10-Oct,1-Monday,MD,Period,0.18855786295128865
SNK,M10-Oct,1-Monday,PM,Period,0.354668054509901
SNK,M10-Oct,2-Tuesday,AM,Period,0.45353958662282
SNK,M10-Oct,2-Tuesday,EV,Period,0.33863872541365364
SNK,M10-Oct,2-Tuesday,MD,Period,0.19192110704302576
SNK,M10-Oct,2-Tuesday,PM,Period,0.3552991439784913
SNK,M10-Oct,3-Wednesday,AM,Period,0.4587666783608524
SNK,M10-Oct,3-Wednesday,EV,Period,0.3302794275612588
SNK,M10-Oct,3-Wednesday,MD,Period,0.1916993077277125
SNK,M10-Oct,3-Wednesday,PM,Period,0.35531887453517613
SNK,M10-Oct,4-Thursday,AM,Period,0.46244055247045424
SNK,M10-Oct,4-Thursday,EV,Period,0.3186110888586255
SNK,M10-Oct,4-Thursday,MD,Period,0.19123592525176764
SNK,M10-Oct,4-Thursday,PM,Period,0.3538736913673607
SNK,M10-Oct,5-Friday,AM,Period,0.4688202682194072
SNK,M10-Oct,5-Friday,EV,Period,0.2861747936210875
SNK,M10-Oct,5-Friday,MD,Period,0.19456885196068496
SNK,M10-Oct,5-Friday,PM,Period,0.3468824064009124
SNK,M10-Oct,6-Saturday,AM,Period,0.48848025959978364
SNK,M10-Oct,6-Saturday,EV,Period,0.2536655896744431
SNK,M10-Oct,6-Saturday,MD,Period,0.1915277151870212
SNK,M10-Oct,6-Saturday,PM,Period,0.3487860653394683
SNK,M10-Oct,7-Sunday,AM,Period,0.49064268098070507
SNK,M10-Oct,7-Sunday,EV,Period,0.2711010346148933
SNK,M10-Oct,7-Sunday,MD,Period,0.1902074710131887
SNK,M10-Oct,7-Sunday,PM,Period,0.3493469673993179
SNK,M10-Oct,W1-Weekday,AM,Period,0.4583515274578269
SNK,M10-Oct,W1-Weekday,EV,Period,0.3316767722255282
SNK,M10-Oct,W1-Weekday,MD,Period,0.19101471767181386
SNK,M10-Oct,W1-Weekday,PM,Period,0.3547813555399987
SNK,M10-Oct,W2-Weekend,AM,Period,0.47765877184941796
SNK,M10-Oct,W2-Weekend,EV,Period,0.27061964419789397
SNK,M10-Oct,W2-Weekend,MD,Period,0.19235106059557364
SNK,M10-Oct,W2-Weekend,PM,Period,0.3481228925818882
SNK,M11-Nov,1-Monday,AM,Period,0.46833655926221107
SNK,M11-Nov,1-Monday,EV,Period,0.34557271883177176
SNK,M11-Nov,1-Monday,MD,Period,0.1880553853225065
SNK,M11-Nov,1-Monday,PM,Period,0.35195289206917113
SNK,M11-Nov,2-Tuesday,AM,Period,0.4549602618045816
SNK,M11-Nov,2-Tuesday,EV,Period,0.32387814549140886
SNK,M11-Nov,2-Tuesday,MD,Period,0.19134430715938444
SNK,M11-Nov,2-Tuesday,PM,Period,0.3516279609173408
SNK,M11-Nov,3-Wednesday,AM,Period,0.4633939125295508
SNK,M11-Nov,3-Wednesday,EV,Period,0.3131440090116796
SNK,M11-Nov,3-Wednesday,MD,Period,0.19061308170021748
SNK,M11-Nov,3-Wednesday,PM,Period,0.35503529790331634
SNK,M11-Nov,4-Thursday,AM,Period,0.4580358251583261
SNK,M11-Nov,4-Thursday,EV,Period,0.3111367727960637
SNK,M11-Nov,4-Thursday,MD,Period,0.19052585774503322
SNK,M11-Nov,4-Thursday,PM,Period,0.3536917467139172
SNK,M11-Nov,5-Friday,AM,Period,0.4627313119476588
SNK,M11-Nov,5-Friday,EV,Period,0.2822092866230268
SNK,M11-Nov,5-Friday,MD,Period,0.19234379929078282
SNK,M11-Nov,5-Friday,PM,Period,0.3460703299354605
SNK,M11-Nov,6-Saturday,AM,Period,0.4930951046062144
SNK,M11-Nov,6-Saturday,EV,Period,0.24999320404712586
SNK,M11-Nov,6-Saturday,MD,Period,0.18743629847055115
SNK,M11-Nov,6-Saturday,PM,Period,0.3501372513725137
SNK,M11-Nov,7-Sunday,AM,Period,0.49756008454894185
SNK,M11-Nov,7-Sunday,EV,Period,0.2582385794708618
SNK,M11-Nov,7-Sunday,MD,Period,0.18742630977866348
SNK,M11-Nov,7-Sunday,PM,Period,0.356974914543054
SNK,M11-Nov,W1-Weekday,AM,Period,0.4610077984403119
SNK,M11-Nov,W1-Weekday,EV,Period,0.3221323480174926
SNK,M11-Nov,W1-Weekday,MD,Period,0.19021214469818495
SNK,M11-Nov,W1-Weekday,PM,Period,0.3531249964985877
SNK,M11-Nov,W2-Weekend,AM,Period,0.47900280090549824
SNK,M11-Nov,W2-Weekend,EV,Period,0.2627161577951905
SNK,M11-Nov,W2-Weekend,MD,Period,0.18903539622107846
SNK,M11-Nov,W2-Weekend,PM,Period,0.35031751763742214
SNK,M12-Dec,1-Monday,AM,Period,0.46548182359108037
SNK,M12-Dec,1-Monday,EV,Period,0.2985008458262848
SNK,M12-Dec,1-Monday,MD,Period,0.18815487316421897
SNK,M12-Dec,1-Monday,PM,Period,0.3511295555338229
SNK,M12-Dec,2-Tuesday,AM,Period,0.46112089505853104
SNK,M12-Dec,2-Tuesday,EV,Period,0.29176886208681174
SNK,M12-Dec,2-Tuesday,MD,Period,0.1909889233423672
SNK,M12-Dec,2-Tuesday,PM,Period,0.3482853617726097
SNK,M12-Dec,3-Wednesday,AM,Period,0.4613063789555642
SNK,M12-Dec,3-Wednesday,EV,Period,0.2906258378764858
SNK,M12-Dec,3-Wednesday,MD,Period,0.1911755089585422
SNK,M12-Dec,3-Wednesday,PM,Period,0.3454147709619894
SNK,M12-Dec,4-Thursday,AM,Period,0.46101171038933325
SNK,M12-Dec,4-Thursday,EV,Period,0.28247969201338163
SNK,M12-Dec,4-Thursday,MD,Period,0.19025372394952006
SNK,M12-Dec,4-Thursday,PM,Period,0.3471553217963496
SNK,M12-Dec,5-Friday,AM,Period,0.46629342555532716
SNK,M12-Dec,5-Friday,EV,Period,0.2557461130362783
SNK,M12-Dec,5-Friday,MD,Period,0.19013129560059527
SNK,M12-Dec,5-Friday,PM,Period,0.34862503257187527
SNK,M12-Dec,6-Saturday,AM,Period,0.4869363906956234
SNK,M12-Dec,6-Saturday,EV,Period,0.23281124708366407
SNK,M12-Dec,6-Saturday,MD,Period,0.18860710661395227
SNK,M12-Dec,6-Saturday,PM,Period,0.35367805606236524
SNK,M12-Dec,7-Sunday,AM,Period,0.48504716329427133
SNK,M12-Dec,7-Sunday,EV,Period,0.23563778565892382
SNK,M12-Dec,7-Sunday,MD,Period,0.1908183376962552
SNK,M12-Dec,7-Sunday,PM,Period,0.35960137698393696
SNK,M12-Dec,W1-Weekday,AM,Period,0.4621909989323551
SNK,M12-Dec,W1-Weekday,EV,Period,0.2904110071415318
SNK,M12-Dec,W1-Weekday,MD,Period,0.19013731443972376
SNK,M12-Dec,W1-Weekday,PM,Period,0.3479740051692389
SNK,M12-Dec,W2-Weekend,AM,Period,0.47686277612775424
SNK,M12-Dec,W2-Weekend,EV,Period,0.24232686784887342
SNK,M12-Dec,W2-Weekend,MD,Period,0.18980305760401012
SNK,M12-Dec,W2-Weekend,PM,Period,0.3532022562809304
SNK,S01-Win,1-Monday,AM,Period,0.4555492841300252
SNK,S01-Win,1-Monday,EV,Period,0.28533960288001825
SNK,S01-Win,1-Monday,MD,Period,0.19102251665648995
SNK,S01-Win,1-Monday,PM,Period,0.3497364766509947
